Zone,Année,Cerfs,Moyenne_température,Cumul_neige,Cumul_pluie,Moyenne_neige_au_sol,Moyenne_Québec_essence,Total,Cerfs_année_delta_1_zone_1,Cerfs_année_delta_2_zone_1,Cerfs_année_delta_3_zone_1,Cerfs_année_delta_1_zone_2,Cerfs_année_delta_2_zone_2,Cerfs_année_delta_3_zone_2,Cerfs_année_delta_1_zone_3,Cerfs_année_delta_2_zone_3,Cerfs_année_delta_3_zone_3,Cerfs_année_delta_1_zone_4,Cerfs_année_delta_2_zone_4,Cerfs_année_delta_3_zone_4,Cerfs_année_delta_1_zone_5,Cerfs_année_delta_2_zone_5,Cerfs_année_delta_3_zone_5,Cerfs_année_delta_1_zone_6,Cerfs_année_delta_2_zone_6,Cerfs_année_delta_3_zone_6,Cerfs_année_delta_1_zone_7,Cerfs_année_delta_2_zone_7,Cerfs_année_delta_3_zone_7,Cerfs_année_delta_1_zone_8,Cerfs_année_delta_2_zone_8,Cerfs_année_delta_3_zone_8,Cerfs_année_delta_1_zone_9,Cerfs_année_delta_2_zone_9,Cerfs_année_delta_3_zone_9,Cerfs_année_delta_1_zone_10,Cerfs_année_delta_2_zone_10,Cerfs_année_delta_3_zone_10,Cerfs_année_delta_1_zone_11,Cerfs_année_delta_2_zone_11,Cerfs_année_delta_3_zone_11,Cerfs_année_delta_1_zone_12,Cerfs_année_delta_2_zone_12,Cerfs_année_delta_3_zone_12,Cerfs_année_delta_1_zone_13,Cerfs_année_delta_2_zone_13,Cerfs_année_delta_3_zone_13,Cerfs_année_delta_1_zone_15,Cerfs_année_delta_2_zone_15,Cerfs_année_delta_3_zone_15,Cerfs_année_delta_1_zone_20,Cerfs_année_delta_2_zone_20,Cerfs_année_delta_3_zone_20,Cerfs_année_delta_1_zone_21,Cerfs_année_delta_2_zone_21,Cerfs_année_delta_3_zone_21,Cerfs_année_delta_1_zone_26,Cerfs_année_delta_2_zone_26,Cerfs_année_delta_3_zone_26,Cerfs_année_delta_1_zone_27,Cerfs_année_delta_2_zone_27,Cerfs_année_delta_3_zone_27,Cerfs_année_delta_1_zone_28,Cerfs_année_delta_2_zone_28,Cerfs_année_delta_3_zone_28,Total_permis_delta_1,Total_permis_delta_2,Total_permis_delta_3,Cerfs_total_année_delta_1,Cerfs_total_année_delta_2,Cerfs_total_année_delta_3,Cerfs_zone_delta_1,Cerfs_zone_delta_2,Cerfs_zone_delta_3,Année_sin_1,Année_sin_2,Année_sin_3,Année_sin_4,Année_sin_5,Année_sin_6,Année_sin_7,Année_sin_8,Année_sin_9,Année_sin_10,Année_sin_11,Année_sin_12,Année_sin_13,Année_sin_14,Année_sin_15,Année_sin_16,Année_sin_17,Année_sin_18,Année_sin_19,Année_sin_20,Année_sin_21,Année_sin_22,Année_sin_23,Année_sin_24,Année_sin_25,Année_cos_1,Année_cos_2,Année_cos_3,Année_cos_4,Année_cos_5,Année_cos_6,Année_cos_7,Année_cos_8,Année_cos_9,Année_cos_10,Année_cos_11,Année_cos_12,Année_cos_13,Année_cos_14,Année_cos_15,Année_cos_16,Année_cos_17,Année_cos_18,Année_cos_19,Année_cos_20,Année_cos_21,Année_cos_22,Année_cos_23,Année_cos_24,Année_cos_25,Total_année_delta_1,Total_année_delta_2,Total_année_delta_3
1,-1.483398939174529,-0.6039041747492094,0.5940208168422172,0.1769848359174041,-1.2794386923780217,2.7549910148895367,-1.733531359279444,-0.8557439625430142,-0.1039905726145747,-0.1904244217064149,-0.30293638751802404,1.4292032178120209,0.20797734905592496,-0.300500111727577,0.40410686012637137,-0.6800718296267952,-0.24368286944750508,2.2793247985881537,1.119294827576559,-0.22259524277827195,1.1203787702285322,0.835736348671083,-0.21049881892172093,1.520984008758909,0.3377981881496866,-0.30559613099461164,-2.1183309419178458,-2.1889120366938015,-0.07729728317073715,-0.19603836525822393,-1.6224319801932043,-0.11271139560850936,0.8691346275817905,-0.5747471929719917,-0.2237984409797457,1.6270267995996683,-0.23846001435593794,-0.31836564954645513,0.4790510999959487,-0.8663035679896182,-0.27972979559082795,-0.09771014602958633,-0.13916462242446564,-0.229286661448728,-0.0710872614589881,-0.0805389700674766,-0.10080122302691447,-0.5207866256078232,0.06168398480617218,0.0022977819303053185,1.0716188527666661,0.8688647702042496,-0.308340113853419,2.8751532988411164e-16,2.8751532988411164e-16,0.0,-0.05687577588589118,0.41804885103799627,0.38615595879016906,-0.17418765544971707,-0.08540180635595383,-0.07837800699147467,-0.1488863561149094,0.1415040952284392,0.17360633935622644,-1.548115518541461,-2.005898355689421,-0.13071300924253504,0.24787589035593083,-0.4976048581175914,1.539436209265489,-0.1039905726145747,-0.1904244217064149,-0.30293638751802404,1.2572723286369105,1.4029066120880906,0.16488585423412075,-1.08882968461638,-1.1570112146121414,-5.104101650307039e-16,1.1899523119330113,1.1952286093343938,0.027905994387093198,-1.1831836046130222,-1.129004637341619,-0.06580862784752367,1.129004637341618,1.1831836046130237,-0.027905994387089603,-1.1952286093343933,-1.1899523119330127,-4.0973588174655784e-16,1.1570112146121394,1.0888296846163805,-0.16488585423411917,-1.4029066120880893,-1.257272328636915,0.6095448787258503,1.2572723286369112,0.9004337227030962,-0.5888713231987619,-1.3483997249264845,-0.7575057408305617,0.6008124835321329,1.2869789041755746,0.6571670757476427,-0.6900655593423527,-1.348399724926484,-0.6979045880684887,0.6598596078549157,0.9304842103984708,0.6598596078549178,-0.6979045880684882,-1.3483997249264845,-0.6900655593423575,0.6571670757476425,1.286978904175574,0.6008124835321347,-0.7575057408305605,-1.3483997249264843,-0.5888713231987662,0.9004337227030831,1.0,0.900433722703091,1.2409773817948808,0.4704143835649758,0.5046516445241626
1,-1.3281642037621362,-0.6297142964785695,-0.0037535437990437845,-0.13365380812842192,-1.060508386145418,-1.0933288937382282,-1.8243906707773125,-0.1521835064572031,-0.7791231117961342,-0.1904244217064149,-0.30293638751802404,-0.17766772674670894,1.4077219007589512,0.1424883149455577,-1.0198522276434034,0.4072129426355116,-0.7262839000755232,0.5058527511900708,2.139067380623392,1.1088720845262288,0.08858808880876792,1.2388608909971537,0.8811945368640055,0.3614505724236951,1.4858294590184087,0.3411105801502952,-2.256434818702682,-1.7978146748056534,-2.1865366406217492,-0.5232602982456359,0.049555039101808085,-1.606824472796774,0.7529467335282055,0.8672986920973749,-0.6281650916490186,0.9383847573456118,1.6620529375537174,-0.33022986319352887,0.145715344531571,0.4673608995716759,-0.9971770228493153,-0.09771014602958633,-0.13916462242446564,-0.229286661448728,-1.131513099636862,-0.0805389700674766,-0.10080122302691447,0.0,-0.48118060472416196,0.0022977819303053185,1.5015667510947885,1.00850968841387,0.8547049143736737,2.8751532988411164e-16,2.8751532988411164e-16,0.0,-0.05687577588589118,0.41804885103799627,0.38615595879016906,-0.17418765544971707,-0.08540180635595383,-0.07837800699147467,-0.1488863561149094,0.1415040952284392,0.17360633935622644,-0.8778319285623917,-1.4287269896470165,-2.1217850920435977,-0.7956727868364762,0.202428011808192,-0.6946040660143692,-0.7791231117961342,-0.1904244217064149,-0.30293638751802404,1.3914867153699217,0.8782279721366542,-0.8492870660180624,-1.0888296846163807,0.41121567974664547,1.4142135623730947,0.3444142375912717,-1.1952286093343936,-0.9725027629460644,0.7505194133822636,1.3220349075165212,0.23762790918796825,-1.322034907516518,-0.7505194133822625,0.9725027629460593,1.1952286093343938,-0.3444142375912737,-1.4142135623730943,-0.4112156797466497,1.0888296846163816,0.8492870660180649,-0.8782279721366516,-1.391486715369926,0.5664501462161896,1.3914867153699213,0.5506755758804024,-1.0844254867437724,-0.9534625892455928,0.625765611990463,1.240788045407561,-0.06434894520877744,-1.3493788057477618,-0.6900655593423557,0.9534625892455911,1.144578066548893,-0.42494412708876506,-1.023532631438318,-0.4249441270887672,1.1445780665488923,0.9534625892455958,-0.6900655593423516,-1.3493788057477614,-0.06434894520878223,1.2407880454075602,0.6257656119904631,-0.9534625892455907,-1.0844254867437748,0.5506755758803875,1.0,0.5506755758804003,0.4230316618384731,0.8420676943104834,0.483265506783313
1,-1.1729294683497435,-0.33289789659092933,-1.4360898723279438,-0.5101854978809371,0.1813356768819641,-0.5345605501550434,-1.5409763046371732,0.32996461446724185,-0.8079774462225594,-0.9177013235488181,-0.30293638751802404,0.944940741369664,-0.24996930948056137,1.462941552424636,-0.21470573213545321,-1.0126800405509186,0.38229520567809133,-0.11307001445955749,0.40823243185974584,2.1384600473180417,0.11985447309421532,0.14169718817155935,1.287325581846156,0.5725377067191331,0.32476882946391294,1.4879539155486385,0.39854175132417047,-1.9272996121875403,-1.7954878798165836,-0.054536988831234985,-0.463835165992926,0.10395197563424227,1.3545418294056564,0.7507958827111604,0.8498209744634087,0.8915954896663292,0.9299090218516086,1.7180653594020603,1.3323906339847555,0.12363294401464134,0.4298287102981006,0.4757201049117233,-0.13916462242446564,-0.229286661448728,-1.5639197520977428,-1.142769410652552,-0.10080122302691447,1.5369556511840636,0.13474877861717308,-0.5618414728703353,1.8625196319547155,1.4677863083032885,0.9997570733391854,2.8751532988411164e-16,2.8751532988411164e-16,0.0,-0.05687577588589118,0.41804885103799627,0.38615595879016906,-0.17418765544971707,-0.08540180635595383,-0.07837800699147467,-0.1488863561149094,0.1415040952284392,0.17360633935622644,-0.1634921401809422,-0.7966575759347687,-1.525701857833961,-0.8244887266406059,-0.917182918956389,0.03418590238204663,-0.8079774462225594,-0.9177013235488181,-0.30293638751802404,1.4372647432639967,0.16150362113992223,-1.269371244178044,0.11461365101225013,1.444549584898505,3.555458912047894e-16,-1.4084979579449801,-1.442195935243073e-15,1.4426976269244562,0.04273498542135182,-1.3082545147073854,-0.1332389694109663,1.3082545147073847,-0.042734985421349105,-1.4426976269244562,-2.8916883149859786e-15,1.4084979579449792,2.1881322869599217e-15,-1.4445495848985068,-0.11461365101225128,1.2693712441780447,-0.16150362113991437,-1.4372647432639993,0.5233554137065289,1.4372647432639964,0.1753388515691615,-1.2658108995523947,-1.0512325668330047e-16,1.3174012884009763,-0.08596588951128006,-1.4156767945931303,-0.027228357333339677,1.3801311186847087,9.141795384545452e-16,-1.3723000456906405,-0.05493777496322603,0.9304842103984708,-0.054937774963223954,-1.3723000456906411,-3.576694627192547e-15,1.3801311186847085,-0.027228357333340076,-1.415676794593131,-0.08596588951128493,1.3174012884009774,-1.3171992663185338e-15,-1.2658108995523956,0.17533885156915044,1.0,0.1753388515691584,1.1925490852796494,0.864960234157977,1.1098694628860928
1,-1.0176947329373507,0.2515170025667224,-1.6758652266464695,-1.261679995345333,-0.43902880716254405,-0.6001746960560443,-1.0787608163292106,0.974443038860825,-0.4761526003186704,-0.9487842439066705,-1.110738794659203,0.3029260945710847,0.908143727810057,-0.3615332678145952,1.0942324277046145,-0.2098326348720001,-1.065406200358802,0.8147869425620318,-0.19581044264932704,0.3909656442748233,0.5145925746979887,0.17494457310566827,0.18197923261638557,1.2650770034829328,0.5361339814775743,0.3280947037081955,0.9509572584635156,0.5619822452356724,-1.924956726299375,0.05380000249567842,0.2715616142779093,-0.42134867658109054,1.522368787483057,1.3540215401997824,0.7304145597864621,1.3654867905206016,0.8801640519694096,0.9289905555296655,1.201278570168767,1.3473044657976843,0.06204372752814805,-0.0769837514172498,0.4467386067683934,-0.229286661448728,-1.3477164258673024,-1.5759119204056897,-1.1695906612975822,1.7592426255288662,1.95249159286843,0.07822595836259272,0.23496348304707687,1.853361443582074,1.4768175072702021,2.8751532988411164e-16,2.8751532988411164e-16,0.0,-0.05687577588589118,0.41804885103799627,0.38615595879016906,-0.17418765544971707,-0.08540180635595383,-0.07837800699147467,-0.1488863561149094,0.1415040952284392,0.17360633935622644,0.3260430286740764,-0.12304369371561248,-0.8729217607303483,-0.49310541889311565,-0.9480991971234584,-1.1314182426557542,-0.4761526003186704,-0.9487842439066705,-1.110738794659203,1.3914867153699217,-0.5552207298568093,-0.8492870660180627,1.3180569866408807,0.4112156797466451,-1.4142135623730954,0.3444142375912706,1.195228609334394,-0.9725027629460633,-0.665049442539561,1.3220349075165208,0.3050582507514109,-1.3220349075165188,0.6650494425395597,0.9725027629460682,-1.195228609334393,-0.34441423759127165,1.4142135623730956,-0.4112156797466418,-1.3180569866408802,0.8492870660180587,0.5552207298568121,-1.3914867153699224,0.4802606811968682,1.3914867153699213,-0.19999787274207895,-1.0844254867437728,0.9534625892455926,0.6257656119904647,-1.4127198244301222,-0.06434894520877844,1.294922091081084,-0.6900655593423524,-0.9534625892455919,1.1445780665488934,0.31506857716232184,-1.023532631438318,0.31506857716231995,1.1445780665488934,-0.9534625892455874,-0.6900655593423581,1.294922091081084,-0.06434894520877926,-1.412719824430124,0.6257656119904644,0.9534625892455953,-1.084425486743773,-0.19999787274209124,1.0,-0.19999787274208355,1.406577531319422,1.3989770491264226,1.207308946141662
1,-0.862459997524958,0.1427457752787052,-0.11704568277873857,-0.39879487299581756,0.5705038103718378,-0.4364695556702211,-0.5565281681327484,0.9194289503342912,0.17719197205109852,-0.5913306597913681,-1.1452632760808497,1.9941761069947708,0.2458241803399321,0.9130998257771965,1.1080349390561792,1.0953678617888705,-0.24683513070950852,-0.09619988796825586,0.7097393521853989,-0.21889120149590754,-0.5054732126147327,0.5946928078987933,0.21547457653243923,-0.5161514174210367,1.2295854048648602,0.5392411437689245,-0.08764026388775319,1.07992199476322,0.5640157917983689,-0.3729150857919601,0.44153539839711187,0.33110901443006185,1.6798679327556942,1.5223033759798699,1.3486744402248743,1.3822829378926518,1.3839913110327076,0.8753774590993112,1.4901695582378942,1.2121048032785842,1.371358266189179,-0.21515971549949306,-0.11798739727291649,0.4040677773866653,1.4629268151284218,-1.359340665529121,-1.605407713796301,0.9336052922481709,2.2153882808799756,1.9672054505378191,-0.2654319594327817,0.11478221187229899,1.8773226350805319,2.8751532988411164e-16,2.8751532988411164e-16,0.0,-0.9426363592224075,0.41804885103799627,0.38615595879016906,-2.3634887457738576,-0.08540180635595383,-0.07837800699147467,-0.1488863561149094,0.1415040952284392,0.17360633935622644,0.9803955826237137,0.33858211929195353,-0.17723592954480824,0.1593697895289614,-0.5925619982021614,-1.1636045504082773,0.17719197205109852,-0.5913306597913681,-1.1452632760808497,1.2572723286369107,-1.0798993698082462,0.16488585423412022,1.3180569866408818,-1.1570112146121416,-8.567925875249011e-16,1.1899523119330127,-1.1952286093343933,0.027905994387091636,1.268653575455724,-1.129004637341617,-0.20066931097440896,1.1290046373416178,-1.268653575455722,-0.02790599438709974,1.195228609334394,-1.1899523119330138,-1.4488831492291496e-15,1.1570112146121434,-1.3180569866408804,-0.16488585423412286,1.079899369808251,-1.2572723286369085,0.4371659486872075,1.2572723286369085,-0.5497560195647728,-0.5888713231987628,1.3483997249264847,-0.75750574083056,-0.7727442625546935,1.2869789041755746,-0.7116237904143187,-0.690065559342356,1.3483997249264845,-0.6979045880684892,-0.7697351577813646,0.9304842103984708,-0.7697351577813631,-0.6979045880684922,1.3483997249264845,-0.690065559342351,-0.711623790414319,1.286978904175574,-0.7727442625546895,-0.7575057408305593,1.3483997249264832,-0.5888713231987589,-0.5497560195647856,1.0,-0.5497560195647785,0.8227703127353829,1.1722781811363252,1.3425192258315104
1,-0.7072252621125654,1.8001243063283232,0.8325676187932358,-1.4421014300184138,1.2789607945472892,-0.6939584161928799,-0.3122916702531576,1.576014348435298,0.05559156268259264,0.1124754654542891,-0.7482317397319145,0.7835199158888784,1.990563102532661,0.18414299120672736,1.0482240565327317,1.1091309601719377,1.0839275510917714,0.0239997632822682,-0.17934590092505928,0.6953745979559546,-0.3061500127950055,-0.4900031255765101,0.6383532934726166,-0.3903666182175907,-0.5539890285654872,1.2319750121873438,-0.04395434368030498,0.10614241465658092,1.0818911777295344,-0.41271234791205075,-0.22795317986831845,0.5050261222581113,0.6238490734686668,1.680229406481183,1.5211503725360191,0.04578949700237466,1.4018484797083686,1.418381897304182,0.6968304602326754,1.5100023647613474,1.226696172966331,-0.6296876077462229,-0.25916889828324396,-0.20639433233419566,-0.9153097734064218,1.4560856478662731,-1.3874991875469416,0.5652440204767838,1.2389148682656639,2.2404049638689467,-0.03593274343331099,-0.4197475028300816,0.07142325595990986,-1.6648121989663587,2.8751532988411164e-16,0.0,-0.780199143292302,-2.198721883095981,0.38615595879016906,-1.690631802564731,-2.505390830014874,-0.07837800699147467,-0.1488863561149094,0.1415040952284392,0.17360633935622644,0.9245386167921246,0.9556287564458997,0.2995157317494675,0.03793118606870099,0.10747087172362202,-0.7934620112542616,0.05559156268259264,0.1124754654542891,-0.7482317397319145,1.0437680717210565,-1.2719450808535413,1.1790587744863033,0.11461365101225099,-0.9354512840643466,1.4142135623730947,-1.0006425976011468,-1.7802305666232498e-15,1.0283147517202502,-1.3728338705004726,0.9757507357030316,0.37248859231485354,-0.9757507357030316,1.3728338705004735,-1.028314751720241,-3.567757577746332e-15,1.0006425976011413,-1.4142135623730943,0.9354512840643417,-0.11461365101225197,-1.1790587744863033,1.271945080853543,-1.0437680717210505,0.39407121617754676,1.0437680717210525,-0.8501001491956205,0.0880682531548701,0.9534625892455931,-1.4491414172410735,0.8852853999912438,-0.06434894520877711,-0.9951096608226702,1.3801311186847087,-0.9534625892455906,-0.023509130446335975,0.9559383781669873,-1.023532631438318,0.9559383781669863,-0.023509130446338594,-0.9534625892455998,1.3801311186847085,-0.9951096608226748,-0.06434894520878323,0.8852853999912473,-1.4491414172410726,0.9534625892455922,0.08806825315487796,-0.8501001491956323,1.0,-0.8501001491956263,0.25107016828015155,0.5387451253142395,0.9169602987527814
1,-0.5519905267001727,1.0903459587709228,-0.8432412568596988,1.7521424047154257,-0.8044082486339351,0.16608941045083092,-0.10848339813179339,1.8276456899703941,1.908452037636606,-0.018516841768088755,0.03350116102965378,0.6220990904080926,0.7416176701604256,2.104423566846649,0.8986968502241123,1.0494908671786465,1.097960198000045,1.1142316877826355,-0.06203604113965161,-0.20226818696041912,1.3978679307618778,-0.27805104662156577,-0.45443230178863375,0.9065180356386273,-0.42803856126967527,-0.5497538518867534,0.708570862473803,0.14710193566513696,0.1082326077518075,0.8563781219175063,-0.2903925291365969,-0.1799943228605322,0.8200775167591657,0.6213483167264775,1.6830124013203245,0.6078605715599104,-0.019071942054957595,1.437627624227899,0.8301647624184264,0.6919298305356052,1.5454431580336232,0.6138960689939665,-0.6827134013142263,-0.3590098597644109,0.3819101839762201,-0.9261981557759833,1.4453116536947308,0.6287545845752988,0.8032574995608172,1.2256639143533294,0.9634056148428651,-0.17459309086208122,-0.4838041747469659,3.5146035311512023,-1.6648121989663587,0.0,-0.3741061034670384,-1.7188394399430402,-2.22401697515713,-0.2478712416451611,-1.761634558090806,-2.4982209353734715,-0.1488863561149094,0.1415040952284392,0.17360633935622644,1.5911836368138546,0.9029563053032124,0.9367808089395259,1.8883261777767364,-0.02281915769474146,-0.06467204285784574,1.908452037636606,-0.018516841768088755,0.03350116102965378,0.7655239068987082,-1.079899369808247,1.5991429526462853,-1.0888296846163792,0.7474634696091623,7.019283136989868e-16,-0.7122453065587394,1.1952286093343953,-1.3868856381502708,1.268653575455725,-0.6392848651278499,-0.2680996525378516,0.6392848651278529,-1.268653575455724,1.38688563815027,-1.1952286093343902,0.7122453065587399,8.251575422230594e-15,-0.7474634696091688,1.0888296846163787,-1.5991429526462857,1.0798993698082457,-0.7655239068986974,0.35097648366788603,0.7655239068987095,-1.080562305542421,0.7650078295085019,5.55402106157656e-16,-0.7575057408305629,1.1035691461394026,-1.4156767945931303,1.1581793052310256,-0.6900655593423499,-3.4626356236868994e-15,0.650886327175813,-1.293003159121502,0.9304842103984708,-1.293003159121502,0.6508863271758133,9.306888481486544e-15,-0.690065559342363,1.1581793052310247,-1.415676794593131,1.1035691461393993,-0.7575057408305633,-5.940876806205225e-15,0.7650078295085038,-1.0805623055424307,1.0,-1.0805623055424212,1.6864766688057593,1.0298122163960128,1.0818987370067632
1,-0.39675579128777994,0.3197294671371739,-0.6783201178784837,2.007870177339011,-0.5289797988574347,1.852387317687715,0.5746285814324544,1.693403565502479,1.1149578409099152,1.9774506869254314,-0.1119948678187138,0.6918035377747955,0.5750916125107942,0.7298192502280499,0.9976148482436604,0.9003906346954188,1.0371520613975262,1.1922560228049055,1.0019849677911514,-0.08382920839506426,0.49505108451958413,1.5339314322873703,-0.24089948432379177,1.48194734693715,0.8705541877457644,-0.42393371294645593,0.7423922200537628,0.852662716909296,0.14918703878207823,0.6198055082036342,1.700728941974061,-0.2438822400218565,0.8123316571555934,0.8181086170231954,0.597740765700966,0.5118825865767667,0.5785054525555615,-0.09378236098786354,1.081277698201591,0.829421012758419,0.6701148990411363,1.857479745734156,0.5879201077787208,-0.8168564420550567,1.4629268151284218,0.3732293734834293,-0.9516821350482227,0.7049672614935169,0.8783708389926873,0.7729332922617462,0.47172533246425236,0.8929147283403509,-0.22915705122973407,0.9248956660924218,3.5146035311512023,-1.6648121989663587,-0.2766437739089751,-0.5191333320606882,-1.745344484573483,-0.22846190674489786,-0.1668494750228525,-1.7545095641813686,-0.1488863561149094,0.1415040952284392,0.17360633935622644,1.8466702516562286,1.531594591036095,0.8823824675142248,1.095887833163173,1.9624475617477801,-0.20031433981490737,1.1149578409099152,1.9774506869254314,-0.1119948678187138,0.4415017141822845,-0.5552207298568103,1.1790587744863046,-1.088829684616381,1.3970443181308096,-1.4142135623730954,1.3290641800199197,-1.1952286093343933,1.0283147517202482,-0.665049442539563,0.3759689562651632,1.4179997038007919,-0.3759689562651699,0.6650494425395629,-1.0283147517202547,1.1952286093343942,-1.3290641800199219,1.4142135623730956,-1.3970443181308094,1.0888296846163832,-1.1790587744863024,0.5552207298568027,-0.44150171418227896,-0.9423011242464766,0.4415017141822848,-1.225436873506861,1.2605619930535128,-0.9534625892455915,0.6257656119904627,-0.4414685349275997,-0.06434894520878116,0.32704078759175287,-0.6900655593423564,0.9534625892455925,-1.1915963274415662,1.3259447302925287,-1.023532631438318,1.325944730292528,-1.1915963274415675,0.9534625892455868,-0.6900655593423504,0.3270407875917493,-0.06434894520877826,-0.441468534927606,0.6257656119904603,-0.953462589245594,1.2605619930535141,-1.2254368735068648,1.0,-1.2254368735068621,1.5097954683836652,1.7321872424407814,1.3704758441286986
1,-0.24152105587538722,-0.9283742764897354,-1.1233050538405365,-0.6451093533755894,-0.29555325842606706,0.13456016222356657,-0.5473588798164496,0.7733704195279306,0.2534498558923649,1.1226703770844912,2.1049700463284466,-0.4748287918363371,0.6470005919504077,0.5465386746789034,-1.1026672957527925,0.9990261731074002,0.8851317198912287,-0.14153835291362898,1.0781334732658896,0.9904331059608737,0.1784789436294292,0.5739131923149753,1.584596759101132,-0.13879701981069892,1.4467413829610878,0.8733153057828178,-0.47094898312729877,0.8843733138191457,0.8546601410454515,-0.2690000124783901,1.329561699101517,1.7934324516781506,0.04032764999955139,0.8103417630641144,0.7994049327109202,-0.4400990519747907,0.4764644886946405,0.5502621435665214,0.5590516813073994,1.0883627392780517,0.8172288921491173,1.1665999253229395,1.858553616871668,0.5566833048168806,1.2467234888979815,1.4560856478662731,0.35576902244793374,-0.3302549333122781,0.9685068463109315,0.8509902960706399,-0.15503993148366918,0.36769467485194496,0.8796861195288451,0.27746869982772665,0.9248956660924218,3.5146035311512014,-0.1791814443509118,-0.23120386616892372,-0.5486632581143653,-0.27375035484551213,-0.14539496717888897,-0.15982075864445616,-0.1488863561149094,0.1415040952284392,0.17360633935622644,1.710371387848865,1.7725154151007108,1.5316190106869638,0.23552620186844672,1.1122499121533742,1.8665064222935401,0.2534498558923649,1.1226703770844912,2.1049700463284466,0.09378307053341883,0.1615036211399217,0.1648858542341211,0.11461365101224981,0.050377354319818615,-1.2031750100190984e-15,-0.015992655172497344,-2.1182651980034267e-15,0.02790599438709424,0.042734985421349216,0.029684784451688314,-0.3355299941012942,-0.02968478445168345,-0.04273498542135274,-0.02790599438708536,-4.243826840506685e-15,0.01599265517249536,-2.4880304167117416e-15,-0.0503773543198108,-0.11461365101225297,-0.1648858542341218,-0.16150362113993544,-0.09378307053341034,0.26478701864856463,0.09378307053341754,-1.274850890698708,1.4419474058621353,-1.3483997249264845,1.3174012884009763,-1.459522635598107,1.2869789041755746,-1.3960192234953013,1.3801311186847087,-1.348399724926484,1.3252817847979663,-1.4845325405995016,0.9304842103984708,-1.4845325405995033,1.3252817847979652,-1.3483997249264845,1.3801311186847085,-1.3960192234953013,1.286978904175574,-1.4595226355981072,1.3174012884009774,-1.3483997249264843,1.4419474058621318,-1.2748508906987095,1.0,-1.274850890698709,-0.24142098272220133,0.6564106904860048,1.1619381808617588
1,-0.08628632046299452,-0.5061944282023466,1.1756105862006658,-0.18228915138812313,0.4411527975213342,-0.9934862743518911,-0.1076498264666761,0.07494332029406717,-1.1418633160140501,0.19462318354289893,1.1555468072331665,-1.443353744721051,-0.5565286428810192,0.6256825595751258,-2.0941476945068684,-1.0952586308493217,0.9856990227338562,-1.4447556243666793,-0.22359435680902884,1.0673145481875077,-1.4356481451067928,0.23728341985712248,0.617418703525083,-1.0120616027863463,-0.17613762667805152,1.4489062862223394,-0.9909523559191824,-0.25324435032171727,0.8863667973269514,-1.0207260747467688,-0.06491710122336912,1.4136542774413896,-1.2403211377910734,0.03624531847571119,0.7914445050657903,-1.3434918356286314,-0.5356543216008707,0.44028656114528164,-1.1876276773259395,0.5498556089053642,1.0942935791691482,-0.7678635718284661,1.1526461118200306,1.9302230516888177,-1.3477164258673024,1.2395143929897046,1.4453116536947308,-0.7684778255920318,-0.2558405864285516,0.9446587006413123,-0.1572187215089806,-0.3018251274530688,0.3341288327530035,2.8751532988411164e-16,0.27746869982772665,0.9248956660924212,-0.6827368137342388,0.05672559972284076,-0.26145976376417707,-1.0371841942558675,-0.1954554854814705,-0.13836754601391474,-0.1488863561149094,0.1415040952284392,0.17360633935622644,0.7762423060983985,1.643987215657463,1.7804339596709993,-1.1579303158026768,0.18917817830801945,0.981382959099155,-1.1418633160140501,0.19462318354289893,1.1555468072331665,-0.2539355731154463,0.8782279721366526,-0.8492870660180629,1.31805698664088,-1.2962896094911742,1.4142135623730947,-1.3610494903649173,1.1952286093343956,-0.9725027629460652,0.7505194133822637,-0.31659938736180776,-0.47073149448075685,0.3165993873618041,-0.7505194133822592,0.972502762946058,-1.1952286093343898,1.361049490364918,-1.4142135623730943,1.2962896094911784,-1.318056986640881,0.8492870660180667,-0.8782279721366609,0.2539355731154577,1.4718751615436056,-0.2539355731154496,-1.2254368735068615,1.2605619930535137,-0.953462589245592,0.6257656119904659,-0.44146853492759897,-0.06434894520877918,0.3270407875917506,-0.6900655593423497,0.9534625892455904,-1.191596327441567,1.3259447302925262,-1.023532631438318,1.3259447302925291,-1.1915963274415697,0.953462589245597,-0.6900655593423637,0.32704078759174543,-0.06434894520878423,-0.441468534927581,0.625765611990463,-0.953462589245589,1.2605619930535057,-1.22543687350686,1.0,-1.225436873506862,-1.7541896348844286,-1.1407912847218815,-0.25679502098023466
